Unnamed: 0;DraftId;formula_id;flagFC;flagEF;flagCKB;Amount;ActivityType;Education;Gender;LoanPurpose;MaritalStatus;MonthlyIncome;Post
6891;14523017-70e4-42e8-b77a-62858ffaa376;55;1;1;0;6600.0;промышленность;высшее;2;ремонт дома или автомобиля;4.0;51.0;рабочий
6892;526753f6-4805-4f56-93ec-17dc5abd9e30;54;1;1;0;6000.0;сервис и услуги;неполное высшее;1;другое;1.0;42000.0;рабочий
6894;26e85127-6f2c-4bd6-93e9-9f723b2430bc;55;1;1;0;4000.0;торговля;среднее;1;ежедневные расходы;0.0;21000.0;рабочий
6898;eeea14b8-eaa9-4a0d-a342-f71ba9cc45fc;55;1;1;0;6000.0;сервис и услуги;среднее специальное;1;другое;0.0;40000.0;начальник / руководитель
6899;57a10bf0-47bd-4450-8c8f-8244d3e08272;55;1;1;0;5000.0;промышленность;среднее;1;непредвиденные расходы;1.0;30000.0;рабочий
6900;18ccd1ed-f5df-451f-a1f3-74b600d53e6d;55;1;1;0;6000.0;торговля;среднее специальное;1;непредвиденные расходы;0.0;22000.0;рабочий
6901;b1abaf06-b75c-42ac-b07c-41d7e4b6611b;55;1;1;0;6000.0;торговля;среднее специальное;1;непредвиденные расходы;0.0;22000.0;рабочий
6905;a418939e-0cd4-481b-813a-a4fec8215f0d;55;1;1;0;6000.0;наука и образование;неполное высшее;2;непредвиденные расходы;1.0;33000.0;служащий / специалист
6906;d9b9f7c3-7932-4ef4-b44d-b2d936151160;55;1;1;0;6000.0;наука и образование;неполное высшее;2;непредвиденные расходы;1.0;33000.0;служащий / специалист
6909;bea8ccfe-e35c-4957-b81e-de9f176d41b7;55;1;1;0;6000.0;государственная служба;высшее;1;ремонт дома или автомобиля;3.0;70000.0;начальник / руководитель
6910;7f94b65b-a399-4a8e-a265-cb8b94754ae9;55;1;1;0;6000.0;государственная служба;высшее;1;ремонт дома или автомобиля;3.0;70000.0;начальник / руководитель
6911;2476f0e4-7200-4c4f-a31d-2b4905ff8489;55;0;1;0;6000.0;государственная служба;высшее;1;ремонт дома или автомобиля;3.0;70000.0;начальник / руководитель
6915;ab87550c-f41b-4fa4-a475-f4fd927e565f;55;0;1;0;6000.0;государственная служба;высшее;1;ремонт дома или автомобиля;3.0;70000.0;начальник / руководитель
6918;ec1be640-43a7-4193-b8fc-d4638393ce39;55;1;1;0;5000.0;государственная служба;высшее;1;ремонт дома или автомобиля;3.0;70000.0;начальник / руководитель
6923;ad5853cb-ddb4-4921-9455-0776bc5522bb;55;1;1;0;6000.0;государственная служба;высшее;1;ремонт дома или автомобиля;3.0;70000.0;начальник / руководитель
6927;b2e13e20-698c-4f8c-af00-4e59c55cdae7;55;0;1;0;6000.0;государственная служба;высшее;1;ремонт дома или автомобиля;3.0;70000.0;начальник / руководитель
6930;013b152f-6784-444c-8fe9-af4a93524856;55;1;1;0;6500.0;промышленность;высшее;2;подарки;1.0;50000.0;служащий / специалист
6931;0deda7cb-e475-4ecb-aeae-d00ed31661b9;54;1;1;0;4000.0;другое;среднее;1;другое;0.0;47000.0;водитель
6934;1abdfa33-6bcc-4f72-9085-5f252fe41327;55;1;1;0;6000.0;строительство и недвижимость;среднее специальное;1;непредвиденные расходы;0.0;40000.0;рабочий
6938;a7777c6e-f611-41c3-9723-a231ad85ad0e;55;1;1;0;6600.0;финансы, банки, страхование, консалтинг;высшее;1;покупка бытовой техники и электроники;0.0;35000.0;служащий / специалист
6939;d13d442d-7934-46f2-bd75-0c4e48abf09e;55;1;1;0;6600.0;другое;среднее специальное;2;ежедневные расходы;3.0;15000.0;служащий / специалист
6946;e4cf67d3-dcdb-4910-8ca9-c6743936dce3;55;1;1;0;6600.0;другое;высшее;2;другое;0.0;60000.0;начальник / руководитель
6955;b96d82a7-c0ec-49a1-8a3b-0150d7fdb46a;55;1;1;0;3000.0;промышленность;среднее специальное;2;непредвиденные расходы;1.0;23000.0;рабочий
6957;148d7df9-5195-4edc-9f11-e1910b878c9f;54;1;1;0;6600.0;другое;среднее;1;ежедневные расходы;4.0;65000.0;служащий / специалист
6958;d0a66f7f-beef-4890-bd98-58825cce1e9a;55;1;1;0;6000.0;другое;неполное высшее;1;непредвиденные расходы;0.0;20000.0;служащий / специалист
6960;8f5273d1-1a99-4b92-8e1d-e8ab46ec896d;55;1;1;0;6000.0;сервис и услуги;среднее специальное;2;непредвиденные расходы;3.0;60000.0;рабочий
6962;65a85c55-c973-43af-874b-d52e86dec206;55;1;1;0;3000.0;армия;среднее;1;непредвиденные расходы;0.0;55000.0;рядовой
6967;b5151f05-5304-4cdb-99b4-74e4d6f3e972;55;1;1;0;6000.0;торговля;среднее;2;ежедневные расходы;1.0;35000.0;рабочий
6972;b09b1069-e5e7-4552-9be8-5e09a878530c;55;1;1;0;6000.0;промышленность;среднее специальное;1;бизнес;0.0;75000.0;служащий / специалист
6976;d6eb211f-db39-4320-b1c2-71cd850625c9;59;1;1;0;6000.0;;среднее специальное;2;непредвиденные расходы;0.0;30000.0;
6979;faf44839-8354-4110-9d14-a457d7eb9f80;48;0;1;0;6000.0;транспорт;высшее;1;покупка бытовой техники и электроники;4.0;37000.0;водитель
6980;4fa7fd48-25d4-4dde-9f02-bfc5a7a95871;54;1;1;0;6000.0;финансы, банки, страхование, консалтинг;высшее;1;непредвиденные расходы;1.0;50000.0;служащий / специалист
6981;3f459461-2060-4a31-ba36-b075aa21a6db;48;0;1;0;6600.0;;среднее специальное;2;медицинские услуги;0.0;15000.0;
6982;618afa57-06b2-4079-8be3-6835a8832f86;55;1;1;0;6600.0;государственная служба;среднее специальное;2;другое;0.0;28200.0;служащий / специалист
6983;2be5c1c0-caf8-4ee0-a443-b1a71c5e74b3;55;1;1;0;3000.0;государственная служба;среднее специальное;2;другое;0.0;28200.0;служащий / специалист
6986;35dd5d23-f2d5-4d53-85d7-99569eb95511;54;1;1;0;6000.0;строительство и недвижимость;среднее специальное;1;непредвиденные расходы;3.0;30000.0;служащий / специалист
6993;dd4e748b-893d-43d0-b56b-53bff5e753ca;54;1;1;0;6000.0;;среднее специальное;2;бизнес;1.0;40000.0;
6994;21e7ce0b-e7df-433c-9f20-65201bfa9c55;55;1;1;0;6000.0;;среднее специальное;2;бизнес;1.0;40000.0;
6995;eef61c3f-8859-4f85-8083-bcc885907701;55;1;1;0;3000.0;промышленность;среднее специальное;1;непредвиденные расходы;0.0;60000.0;рабочий
7018;63e5c7c7-9563-4e3c-b0ab-1e5fcc228358;55;1;1;0;3000.0;строительство и недвижимость;среднее специальное;1;непредвиденные расходы;1.0;30000.0;рабочий
7023;19296dce-2753-4f22-b8e9-4b389344f51f;48;0;1;0;3000.0;сервис и услуги;среднее специальное;1;другое;1.0;36000.0;служащий / специалист
7028;695bff72-ddf1-4d79-a8f6-35933df2c364;48;0;1;0;5600.0;наука и образование;высшее;2;непредвиденные расходы;3.0;45000.0;начальник / руководитель
7030;829a7712-b278-43a6-a62d-4d8c823b4c59;54;1;1;0;3000.0;торговля;среднее специальное;2;медицинские услуги;1.0;30000.0;рабочий
7033;d456f9a3-37d0-477a-818b-0ac386958249;55;1;1;0;3000.0;другое;среднее;2;ежедневные расходы;0.0;30000.0;рабочий
7035;3f953f88-7ebe-499d-8e4d-caa6a35217e0;55;1;1;0;6600.0;транспорт;среднее специальное;2;непредвиденные расходы;1.0;55000.0;служащий / специалист
7040;c6a53d33-82f1-4569-b050-384783d9b0ba;55;1;1;0;5000.0;торговля;среднее;1;непредвиденные расходы;0.0;30000.0;рабочий
7041;48bdd4e1-bd12-4a46-b530-8c9bb2595005;55;1;1;0;5000.0;торговля;среднее;1;непредвиденные расходы;0.0;30000.0;рабочий
7042;b78a320b-8f6f-4981-bede-c3020ef02e0e;55;1;1;0;5000.0;армия;среднее;1;покупка бытовой техники и электроники;1.0;50000.0;рядовой
7052;52f932e3-1268-4f86-880e-b4f634a1d807;55;1;1;0;6000.0;торговля;среднее;2;другое;4.0;75688.0;рабочий
7053;598c439c-ffc3-4c4f-b948-cc8237dcba73;55;1;1;0;6000.0;промышленность;среднее специальное;1;ремонт дома или автомобиля;1.0;32000.0;служащий / специалист
7054;e9e9e79a-6b0f-4680-ae36-2c64982b9e5c;55;1;1;0;3000.0;торговля;среднее;1;непредвиденные расходы;0.0;40000.0;рабочий
7061;7c2dc0b7-c5f4-4791-973e-61ed5cc3de0a;55;1;1;0;6000.0;торговля;среднее;1;непредвиденные расходы;0.0;40000.0;рабочий
7065;39004a76-5f3d-45c0-bd16-32a0ab82289d;55;1;1;0;6600.0;добывающий сектор;среднее специальное;1;покупка бытовой техники и электроники;1.0;34000.0;рабочий
7066;71aaa525-64ba-4d80-9eea-94e66c9291a2;55;1;1;0;6000.0;добывающий сектор;среднее специальное;1;покупка бытовой техники и электроники;1.0;34000.0;рабочий
7067;b383d9cc-7635-4116-99e3-91784aaaa42c;55;1;1;0;6000.0;транспорт;среднее специальное;1;другое;1.0;37000.0;рабочий
7068;32c729ff-8320-4bff-a731-c702cf3671cd;55;1;1;0;6000.0;промышленность;среднее специальное;1;подарки;1.0;25000.0;служащий / специалист
7069;54e2eef2-53f5-49ec-899c-dda15b46da50;55;1;1;0;6600.0;государственная служба;высшее;1;ремонт дома или автомобиля;1.0;95000.0;служащий / специалист
7071;215aaea3-1b4c-41a6-917a-68eda294d169;54;1;1;0;5000.0;другое;высшее;1;другое;0.0;38000.0;служащий / специалист
7078;5a58647a-e8a5-4a05-b92c-b32faecb6d7c;54;1;1;0;6000.0;торговля;высшее;1;непредвиденные расходы;0.0;45000.0;служащий / специалист
7079;13cad983-f660-4b46-842a-9e3ec33dc27a;55;1;1;0;6000.0;промышленность;среднее;1;ежедневные расходы;1.0;30000.0;рабочий
7081;03ce7832-ba59-40fd-ac4c-8f8798adbdba;55;1;1;0;6000.0;промышленность;среднее;1;ежедневные расходы;1.0;30000.0;рабочий
7082;80e2189d-7653-4b1a-a88a-7f274bf17df7;55;1;1;0;6000.0;промышленность;среднее;1;ежедневные расходы;1.0;30000.0;рабочий
7083;6295c020-1592-40ae-ba51-55b9d9fd2a10;55;1;1;0;6000.0;промышленность;среднее;1;ежедневные расходы;1.0;30000.0;рабочий
7085;e8839025-7851-40ff-8c89-f6cec2bd8046;55;1;1;0;3500.0;промышленность;неполное высшее;1;ежедневные расходы;3.0;35000.0;служащий / специалист
